date,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,cloud_cover_percent,dew_point_c,visibility_km,rainfall_mm
2018-12-17,27.61,78.65,28.92,980.55,28.29,21.97,3.02,3.75
2018-12-18,39.98,99.63,34.46,1001.99,35.02,27.23,6.93,0.86
2018-12-19,33.05,43.0,5.34,1008.99,27.07,21.86,8.01,4.74
2018-12-20,15.7,63.06,41.06,1021.32,60.18,25.7,7.09,6.16
2018-12-21,12.47,62.67,21.78,997.16,93.0,18.59,5.34,7.6
2018-12-22,32.48,52.45,3.62,1014.43,85.67,6.72,9.93,0.57
2018-12-23,10.93,33.53,39.31,1006.9,46.04,7.51,4.64,2.43
2018-12-24,30.5,98.2,18.85,1021.72,82.65,18.86,1.96,11.76
2018-12-25,42.91,88.27,5.02,997.93,42.31,13.2,8.39,5.92
2018-12-26,30.14,59.87,31.69,994.36,25.23,10.51,2.91,0.5
2018-12-27,23.59,68.26,44.01,1019.92,98.34,16.66,7.42,2.79
2018-12-28,32.52,38.18,44.39,982.22,30.39,21.66,2.61,10.22
2018-12-29,26.04,63.5,47.88,986.14,32.37,14.62,1.15,2.32
2018-12-30,29.1,75.6,43.39,983.71,98.97,25.06,2.44,7.27
2018-12-31,42.95,61.21,0.11,1017.94,13.39,23.46,4.39,2.74
2019-01-01,23.51,99.22,19.01,980.48,76.05,23.37,1.96,0.45
2019-01-02,43.64,68.91,40.93,1018.77,93.58,29.63,2.78,0.64
2019-01-03,41.69,49.68,18.31,1000.31,51.18,12.38,7.88,0.19
2019-01-04,16.85,81.77,30.08,980.18,0.25,21.12,7.93,0.87
2019-01-05,12.43,33.64,30.32,998.07,37.51,26.39,8.36,8.96
2019-01-06,13.53,50.76,18.25,988.41,11.16,19.49,8.57,4.2
2019-01-07,10.64,47.76,45.22,1008.1,41.62,24.74,4.78,5.37
2019-01-08,13.31,54.54,25.16,1010.57,79.0,15.36,8.81,3.89
2019-01-09,33.91,82.54,23.24,1001.94,43.87,19.76,5.73,1.95
2019-01-10,12.49,58.73,49.88,981.82,43.19,6.39,5.24,0.98
2019-01-11,21.16,83.52,24.68,1009.53,55.68,29.64,7.47,10.39
2019-01-12,39.57,66.12,8.92,1017.89,58.17,25.0,2.92,2.89
2019-01-13,10.81,47.37,25.65,1012.41,85.63,26.72,8.11,2.62
2019-01-14,38.51,84.8,40.7,1017.35,30.84,22.36,4.87,22.19
2019-01-15,19.86,39.06,38.84,989.02,82.17,9.65,2.15,1.94
2019-01-16,14.14,37.95,39.43,1020.0,56.59,5.78,2.07,7.7
2019-01-17,34.39,60.36,35.4,994.5,30.05,26.62,2.48,7.93
2019-01-18,32.01,40.87,12.71,980.6,29.51,14.91,9.02,1.06
2019-01-19,40.71,20.73,43.1,1017.95,36.11,11.6,9.92,0.4
2019-01-20,35.73,71.86,44.67,1022.38,62.27,19.04,4.21,14.86
2019-01-21,38.12,60.89,9.71,1009.5,23.08,15.52,3.63,2.22
2019-01-22,19.87,55.64,6.52,990.41,92.03,21.29,2.97,0.01
2019-01-23,16.21,97.36,48.78,991.33,57.49,17.09,8.41,2.76
2019-01-24,36.27,65.7,43.42,1001.0,92.0,22.43,2.88,3.86
2019-01-25,38.24,89.07,44.66,1020.4,4.64,26.34,9.32,5.99
2019-01-26,44.67,31.16,44.32,986.73,34.26,9.89,7.01,11.45
2019-01-27,24.44,65.54,27.08,1017.17,2.28,13.24,9.07,9.87
2019-01-28,23.02,89.44,32.32,993.11,27.23,15.92,5.99,11.26
2019-01-29,37.17,66.65,27.27,1016.39,86.2,29.05,7.22,0.13
2019-01-30,21.93,77.44,2.56,1021.41,3.66,14.13,6.58,4.98
2019-01-31,42.58,49.76,37.28,999.24,43.61,14.53,8.48,1.02
2019-02-01,40.04,27.4,25.27,996.43,11.76,21.34,8.52,0.83
2019-02-02,25.01,56.63,32.39,1016.1,41.68,15.48,6.31,6.44
2019-02-03,36.28,51.56,25.13,1003.83,83.89,28.78,6.69,2.16
2019-02-04,36.41,89.36,24.59,1010.8,62.31,27.36,9.3,9.94
2019-02-05,13.61,39.52,8.59,1008.03,73.68,17.84,9.37,0.17
2019-02-06,41.59,97.34,13.94,986.88,34.91,21.12,6.98,6.48
2019-02-07,27.68,96.65,7.94,1018.02,94.44,6.45,1.07,0.59
2019-02-08,38.93,39.81,9.78,988.81,70.93,22.39,1.94,0.78
2019-02-09,21.2,47.84,48.65,1021.95,42.18,22.68,8.72,2.6
2019-02-10,41.34,91.64,7.66,991.28,42.65,13.98,1.76,2.01
2019-02-11,23.62,97.33,13.46,1013.02,91.87,10.49,2.92,2.66
2019-02-12,10.38,55.48,29.53,992.81,57.64,27.88,3.07,11.26
2019-02-13,41.69,45.68,30.51,994.3,70.64,15.67,6.4,4.28
2019-02-14,13.2,62.09,7.7,993.95,41.7,21.34,6.19,1.37
2019-02-15,21.18,75.02,39.69,1013.66,22.37,5.83,3.6,0.76
2019-02-16,43.25,41.88,39.26,1005.06,72.36,15.35,2.87,2.18
2019-02-17,43.27,78.92,11.87,1019.73,60.78,25.43,7.88,2.4
2019-02-18,30.07,24.13,14.43,993.83,50.13,14.69,9.42,3.68
2019-02-19,32.11,23.94,46.9,1011.14,62.4,20.08,1.48,1.24
2019-02-20,25.7,50.9,41.28,1013.88,20.83,10.25,2.2,5.84
2019-02-21,20.26,48.28,34.89,986.82,79.39,15.41,6.78,0.41
2019-02-22,21.5,45.25,4.11,998.03,94.82,28.19,8.24,3.29
2019-02-23,33.54,59.28,20.91,1001.73,89.11,19.16,8.12,3.91
2019-02-24,36.33,45.66,27.97,996.01,32.14,27.55,7.48,0.93
2019-02-25,37.71,35.38,9.37,994.5,40.6,27.55,8.99,7.0
2019-02-26,37.64,44.76,22.41,1010.89,80.84,28.6,2.96,3.82
2019-02-27,13.19,97.99,30.05,989.71,59.51,27.38,1.97,4.15
2019-02-28,27.3,52.89,16.37,1011.92,54.79,5.08,6.54,2.75
2019-03-01,12.01,55.58,39.05,1022.08,92.66,28.35,8.4,9.61
2019-03-02,29.23,66.12,42.02,1005.43,53.6,8.44,6.24,4.74
2019-03-03,25.45,98.67,16.18,1007.51,51.49,6.0,9.67,1.92
2019-03-04,41.07,39.33,41.93,983.1,4.2,6.38,8.16,1.09
2019-03-05,22.28,74.5,5.18,1018.9,6.94,13.72,7.31,0.29
2019-03-06,14.1,77.28,41.89,992.85,0.74,20.52,1.54,0.72
2019-03-07,15.0,68.59,7.64,1007.68,91.32,15.06,1.97,19.67
2019-03-08,36.65,27.09,4.15,1024.06,40.84,5.64,8.06,2.09
2019-03-09,31.64,74.15,32.09,1006.8,46.86,16.91,2.78,9.16
2019-03-10,13.54,25.13,23.6,1012.61,84.54,16.05,1.26,0.75
2019-03-11,12.94,67.69,45.39,1000.04,60.92,23.92,9.2,2.22
2019-03-12,34.53,79.17,18.16,982.72,60.95,11.99,9.02,12.93
2019-03-13,12.55,36.88,14.36,1015.89,29.65,10.44,2.97,0.38
2019-03-14,38.77,87.33,25.04,981.57,83.39,11.4,8.02,3.61
2019-03-15,34.72,22.43,22.8,1011.53,16.58,12.59,1.43,10.06
2019-03-16,12.85,87.51,17.22,981.03,5.31,19.98,3.57,11.96
2019-03-17,12.97,56.83,34.69,1018.8,19.16,16.79,6.61,7.48
2019-03-18,44.53,37.41,37.98,987.09,26.77,13.42,7.87,7.75
2019-03-19,23.1,30.7,42.65,1003.14,28.23,14.36,1.09,4.22
2019-03-20,22.97,96.26,48.64,1006.87,67.05,14.27,3.94,1.0
2019-03-21,38.45,25.81,13.33,1000.59,21.78,29.31,2.93,5.25
2019-03-22,43.15,35.93,35.8,995.33,67.67,10.82,9.99,15.34
2019-03-23,44.51,47.83,19.71,1001.05,9.11,25.45,7.04,2.99
2019-03-24,36.37,69.62,33.85,994.01,14.72,22.71,4.65,1.21
2019-03-25,23.17,63.58,23.8,999.72,50.88,5.14,1.68,3.41
2019-03-26,12.92,30.05,49.69,996.15,92.19,29.83,6.39,4.69
2019-03-27,37.2,43.18,36.45,1005.48,85.96,23.91,6.78,0.93
2019-03-28,29.54,39.1,47.62,990.71,96.88,22.06,8.35,5.08
2019-03-29,24.85,37.08,41.75,1024.49,65.05,15.13,3.6,3.54
2019-03-30,41.72,52.89,45.15,1002.54,67.58,18.88,9.83,3.79
2019-03-31,13.89,76.32,40.72,988.74,62.5,11.33,4.96,1.46
2019-04-01,27.24,37.4,22.96,1001.47,62.28,5.89,3.66,0.67
2019-04-02,10.4,49.33,12.59,1018.99,14.71,25.9,4.14,3.91
2019-04-03,26.4,51.27,18.52,980.98,54.37,27.41,5.68,3.53
2019-04-04,11.97,98.12,1.01,1010.58,38.61,9.06,9.43,1.65
2019-04-05,14.16,96.37,26.2,1004.66,44.25,24.68,7.62,1.4
2019-04-06,14.11,84.01,25.25,987.63,52.36,23.53,6.19,1.71
2019-04-07,32.72,39.33,26.26,1016.79,12.84,9.46,2.47,2.69
2019-04-08,36.11,25.44,48.7,996.6,35.95,15.55,2.34,14.73
2019-04-09,30.42,45.35,45.57,993.22,6.34,15.57,5.52,5.77
2019-04-10,43.68,41.34,8.09,1017.27,97.97,24.0,7.56,7.64
2019-04-11,23.12,60.47,18.44,1008.73,11.85,25.94,7.76,2.82
2019-04-12,20.0,82.22,21.2,1020.42,25.85,7.37,3.03,2.99
2019-04-13,40.4,88.67,18.03,1008.34,89.13,19.07,1.9,0.91
2019-04-14,17.83,87.59,39.92,1013.34,48.27,24.04,4.46,5.11
2019-04-15,43.71,48.77,26.2,1017.64,13.56,24.65,9.26,2.19
2019-04-16,10.43,74.98,28.6,982.46,38.42,8.7,5.91,5.43
2019-04-17,43.95,45.03,42.65,1014.92,11.59,18.14,3.88,2.1
2019-04-18,11.51,24.87,40.3,1007.62,20.02,26.44,3.91,0.46
2019-04-19,41.19,76.13,6.61,983.13,5.2,12.96,2.19,0.76
2019-04-20,28.47,20.79,35.7,1002.89,43.82,15.63,5.26,6.68
2019-04-21,44.75,52.73,21.77,983.71,80.66,25.11,8.12,1.2
2019-04-22,12.58,46.35,14.73,1013.12,58.6,7.23,9.72,1.23
2019-04-23,29.38,75.47,2.5,1004.59,60.63,26.49,5.51,10.6
2019-04-24,43.93,81.3,24.36,1022.91,20.06,12.78,2.5,4.29
2019-04-25,28.31,44.33,17.77,988.24,34.39,5.04,7.15,0.49
2019-04-26,32.03,84.93,12.58,1007.27,84.52,10.85,7.81,0.62
2019-04-27,34.35,43.51,34.73,989.52,8.79,7.24,1.65,1.27
2019-04-28,25.91,55.71,38.47,1007.63,85.79,7.31,8.65,3.61
2019-04-29,31.96,78.16,12.24,1012.52,48.37,22.32,8.46,5.59
2019-04-30,30.45,75.43,2.47,1012.5,83.71,10.35,5.25,1.28
2019-05-01,41.54,98.99,42.44,1016.68,31.8,28.37,6.04,8.18
2019-05-02,11.59,38.01,0.5,1018.41,33.88,17.91,7.42,0.46
2019-05-03,19.83,72.99,46.86,983.48,75.16,16.5,7.09,0.93
2019-05-04,43.26,68.77,31.38,995.45,78.5,15.86,1.15,14.09
2019-05-05,41.16,93.21,16.09,1010.92,22.96,22.31,2.1,0.58
2019-05-06,25.95,32.51,12.32,1002.44,97.29,16.31,2.46,8.76
2019-05-07,31.7,80.14,0.45,988.58,8.45,8.22,7.8,4.87
2019-05-08,19.71,65.46,11.77,1004.87,6.85,27.0,4.96,0.3
2019-05-09,16.58,41.97,6.89,998.33,59.55,15.71,5.91,2.64
2019-05-10,26.23,57.95,30.61,997.55,72.27,6.85,7.95,2.93
2019-05-11,22.37,46.7,8.33,1016.44,96.09,18.23,4.07,10.76
2019-05-12,30.43,66.35,26.43,998.34,40.49,21.18,7.74,2.19
2019-05-13,12.72,91.12,29.51,981.19,2.53,11.89,4.98,2.37
2019-05-14,44.1,65.54,14.9,982.61,60.29,25.01,4.39,0.48
2019-05-15,44.52,70.54,1.75,1018.53,28.97,21.74,4.0,4.08
2019-05-16,34.44,61.5,1.86,1023.23,43.29,21.26,9.68,0.95
2019-05-17,28.76,24.09,1.32,1010.98,48.85,15.52,7.95,0.32
2019-05-18,20.83,38.63,36.96,996.4,6.45,29.05,1.18,23.13
2019-05-19,38.48,59.36,15.9,1022.24,48.6,11.85,9.62,1.26
2019-05-20,33.97,44.82,39.82,1009.83,42.63,19.44,7.98,0.61
2019-05-21,15.69,34.54,21.59,1018.0,71.25,12.73,2.34,4.81
2019-05-22,41.88,60.33,22.65,1014.46,64.57,23.62,1.69,6.9
2019-05-23,38.79,45.82,25.64,997.06,18.52,6.19,3.77,0.26
2019-05-24,43.24,40.65,35.65,1001.54,20.61,6.15,6.62,0.45
2019-05-25,35.4,57.12,13.68,988.38,25.1,25.27,6.55,0.38
2019-05-26,31.47,30.66,6.08,993.14,17.9,15.86,3.48,0.19
2019-05-27,24.64,94.22,27.8,1015.02,65.72,13.53,5.01,4.31
2019-05-28,42.65,89.42,16.35,1020.23,99.44,20.19,2.91,3.55
2019-05-29,40.31,76.61,22.12,1012.6,65.21,22.55,1.46,4.35
2019-05-30,11.58,28.5,32.35,1000.93,60.67,10.03,5.65,2.82
2019-05-31,10.92,82.07,24.71,983.89,40.99,9.64,4.12,6.8
2019-06-01,23.18,84.64,31.01,982.56,31.26,28.95,5.89,3.16
2019-06-02,38.37,81.42,27.21,996.84,91.11,19.74,9.52,10.04
2019-06-03,44.55,29.12,36.99,1000.87,96.9,14.75,2.29,2.66
2019-06-04,15.26,71.51,35.3,1007.41,49.68,25.04,1.02,6.26
2019-06-05,30.79,86.75,26.71,980.29,29.02,18.13,1.69,2.09
2019-06-06,23.33,66.19,33.95,1024.54,77.01,11.04,5.16,2.29
2019-06-07,43.95,71.71,43.68,996.38,13.25,10.17,7.36,7.56
2019-06-08,39.47,56.67,21.61,1018.16,76.56,14.92,6.23,0.46
2019-06-09,39.34,62.3,20.64,1004.07,81.89,26.5,5.45,3.33
2019-06-10,26.4,22.75,38.21,985.87,12.49,6.54,4.19,5.18
2019-06-11,24.52,71.12,29.13,1015.89,97.69,10.46,3.79,5.55
2019-06-12,19.57,26.52,3.55,1011.94,98.55,27.33,4.39,3.58
2019-06-13,11.97,54.8,44.61,1003.73,93.67,8.04,6.5,2.38
2019-06-14,40.27,43.41,1.54,1003.15,49.6,20.74,2.51,1.21
2019-06-15,38.45,63.63,37.42,983.94,24.61,10.34,7.94,9.61
2019-06-16,44.99,30.67,37.94,1009.51,58.2,20.15,6.18,1.85
2019-06-17,44.88,75.33,47.66,1021.01,41.99,14.58,3.42,6.42
2019-06-18,29.44,83.6,2.71,984.2,20.59,7.54,5.51,0.13
2019-06-19,36.91,33.07,29.84,991.86,42.37,19.56,9.67,1.06
2019-06-20,43.07,28.35,21.39,1020.6,66.39,22.08,1.18,1.7
2019-06-21,39.74,31.64,16.53,992.8,7.09,22.01,2.8,4.45
2019-06-22,18.66,90.17,4.52,1009.43,33.34,20.93,5.04,1.54
2019-06-23,25.77,62.26,28.13,1004.07,1.78,17.51,6.75,0.17
2019-06-24,14.52,57.38,23.95,1006.83,74.95,17.99,2.91,0.76
2019-06-25,43.39,28.54,5.23,998.71,64.07,20.89,9.38,1.2
2019-06-26,31.22,71.96,30.62,993.5,6.27,22.26,6.78,0.77
2019-06-27,18.0,89.44,36.9,982.18,96.47,21.37,8.9,0.91
2019-06-28,33.51,86.25,38.36,1013.49,2.26,19.67,3.96,5.86
2019-06-29,31.63,70.08,45.27,1013.57,59.0,8.9,8.46,2.12
2019-06-30,22.54,26.02,20.47,1010.18,77.64,10.27,4.4,2.08
2019-07-01,13.97,28.99,47.65,1008.96,78.79,11.51,3.27,13.6
2019-07-02,33.51,23.94,43.27,990.97,3.43,27.99,9.2,2.37
2019-07-03,28.21,40.6,14.83,981.01,90.64,23.98,1.83,10.51
2019-07-04,37.03,30.85,7.96,1016.39,91.85,18.82,9.49,1.42
2019-07-05,28.21,40.8,21.77,1002.1,56.14,11.3,5.13,2.05
2019-07-06,39.83,50.8,20.09,993.81,48.21,7.77,9.93,2.02
2019-07-07,29.32,95.44,28.79,984.59,4.49,27.47,5.86,3.16
2019-07-08,29.63,68.83,29.17,982.82,56.2,27.32,7.82,3.51
2019-07-09,40.68,86.8,37.5,995.7,40.94,7.77,1.06,1.14
2019-07-10,24.12,76.83,25.49,1016.21,77.28,24.93,5.47,6.31
2019-07-11,14.69,29.0,5.24,1021.34,40.39,16.17,7.64,2.74
2019-07-12,11.01,78.87,42.91,1020.35,68.36,13.1,8.05,0.03
2019-07-13,36.43,42.01,15.49,1021.4,10.14,23.48,2.42,3.58
2019-07-14,31.71,71.13,48.56,1020.85,13.3,20.36,4.77,6.4
2019-07-15,34.64,47.28,5.89,1003.73,13.97,24.5,4.77,1.15
2019-07-16,17.45,99.81,47.91,989.87,4.55,6.86,1.93,0.15
2019-07-17,14.77,41.08,4.55,1015.91,54.13,12.96,4.99,6.58
2019-07-18,10.51,42.33,11.55,989.62,79.4,12.98,8.26,14.97
2019-07-19,22.27,94.45,2.33,992.02,61.04,13.24,3.7,0.32
2019-07-20,30.65,21.97,35.26,990.5,57.5,17.56,4.89,11.12
2019-07-21,23.73,75.74,42.51,1003.17,68.06,12.08,9.65,1.78
2019-07-22,25.31,78.03,21.7,994.48,33.96,16.11,1.29,11.35
2019-07-23,41.65,86.91,46.43,986.94,36.2,14.19,6.32,4.19
2019-07-24,22.19,97.96,29.51,1000.39,31.43,23.38,7.69,8.84
2019-07-25,27.99,98.05,31.5,1019.33,71.21,20.09,7.85,6.16
2019-07-26,37.43,25.22,42.27,1005.67,16.16,21.34,7.44,0.11
2019-07-27,23.88,85.75,14.84,1019.53,1.3,10.26,7.54,0.27
2019-07-28,31.77,71.7,17.71,988.81,59.62,13.14,1.53,2.98
2019-07-29,40.18,71.79,45.3,987.51,94.24,5.53,5.81,0.56
2019-07-30,43.23,30.27,45.05,1005.9,60.94,7.71,8.05,2.47
2019-07-31,15.15,72.01,48.82,1000.85,78.29,11.63,1.85,12.37
2019-08-01,42.43,98.6,45.09,1009.71,67.28,6.64,1.11,1.4
2019-08-02,27.22,92.95,6.37,1015.76,49.74,20.07,8.33,2.68
2019-08-03,19.04,55.13,41.19,1013.81,71.84,29.95,7.41,1.94
2019-08-04,26.07,23.2,20.49,1022.4,82.41,7.52,4.71,3.98
2019-08-05,44.3,48.98,49.54,997.92,22.47,25.53,9.46,0.86
2019-08-06,27.24,86.11,23.61,989.29,33.61,7.97,7.9,1.2
2019-08-07,21.51,76.12,27.69,1004.79,22.37,21.75,9.71,7.83
2019-08-08,32.17,56.75,26.49,984.98,45.22,21.08,9.36,6.67
2019-08-09,18.41,24.41,16.09,993.0,88.51,27.57,5.33,6.23
2019-08-10,12.66,54.15,3.75,989.35,34.52,7.85,7.79,5.89
2019-08-11,14.51,57.52,44.78,997.85,37.45,12.89,7.02,2.46
2019-08-12,14.48,94.28,40.13,985.0,86.04,7.27,8.3,5.22
2019-08-13,15.32,71.29,6.98,981.43,51.54,15.18,8.09,1.96
2019-08-14,14.86,44.93,38.84,1009.56,53.54,27.79,2.38,0.42
2019-08-15,32.43,62.03,31.29,1007.46,86.08,24.54,3.1,2.0
2019-08-16,16.37,25.28,20.46,1011.88,49.05,23.07,3.39,0.69
2019-08-17,22.1,97.81,12.7,1009.72,68.16,18.33,8.37,1.98
2019-08-18,41.39,48.8,42.99,985.14,8.56,27.09,8.3,1.41
2019-08-19,26.59,58.23,35.01,993.1,17.86,16.24,5.46,3.66
2019-08-20,33.36,48.42,27.39,985.83,40.44,8.74,6.23,1.79
2019-08-21,16.03,74.6,30.48,1017.93,49.48,25.94,8.44,4.89
2019-08-22,16.73,72.98,4.55,1013.61,96.57,11.99,3.81,2.87
2019-08-23,11.43,77.23,23.7,989.07,97.07,6.34,1.45,10.08
2019-08-24,15.91,41.45,9.69,995.36,85.12,8.15,5.34,0.38
2019-08-25,19.75,45.25,10.42,1023.5,31.56,20.23,9.22,4.66
2019-08-26,16.2,30.02,33.07,1006.74,96.4,20.18,8.11,4.46
2019-08-27,13.1,72.44,45.56,1016.05,68.93,11.5,4.3,12.03
2019-08-28,14.22,23.18,20.19,991.91,39.29,23.18,1.58,1.86
2019-08-29,26.13,67.81,10.39,989.45,70.17,24.34,6.73,1.46
2019-08-30,17.22,89.58,32.44,1015.28,1.65,28.01,8.51,0.76
2019-08-31,22.75,91.27,43.56,1010.86,14.62,19.62,6.98,1.23
2019-09-01,27.62,55.92,37.42,1010.64,82.97,24.49,4.83,2.79
2019-09-02,34.16,56.74,43.44,1004.87,64.56,23.83,2.11,7.27
2019-09-03,11.38,26.16,26.83,1005.36,36.42,11.45,9.2,1.34
2019-09-04,37.98,73.66,37.59,1013.11,50.07,12.76,3.48,0.69
2019-09-05,31.98,85.7,7.0,992.15,90.51,16.96,3.02,1.27
2019-09-06,12.86,39.57,17.41,995.87,63.16,5.48,8.34,0.43
2019-09-07,40.58,53.7,19.48,1019.22,39.81,12.43,9.83,10.45
2019-09-08,42.23,87.11,25.56,993.9,12.03,16.85,6.94,8.24
2019-09-09,12.14,90.17,46.45,1004.58,29.37,7.7,6.62,1.48
2019-09-10,19.69,39.45,43.71,1011.62,97.83,8.16,3.87,1.13
2019-09-11,38.22,64.05,6.73,1025.0,43.74,16.58,1.18,9.43
2019-09-12,36.19,35.4,8.64,999.59,47.18,23.27,2.73,0.01
2019-09-13,16.46,28.15,17.88,999.26,49.86,25.84,6.26,3.67
2019-09-14,17.33,92.89,14.54,1017.92,88.41,18.66,2.36,9.91
2019-09-15,22.97,85.64,30.74,1016.25,60.39,16.87,8.95,2.84
2019-09-16,26.96,80.8,45.14,1012.9,69.37,14.61,2.69,0.01
2019-09-17,31.64,23.9,48.11,1000.85,38.94,9.82,5.7,0.99
2019-09-18,22.91,87.5,32.68,994.58,2.91,8.66,5.61,10.23
2019-09-19,26.19,55.04,41.91,1007.39,93.1,24.8,6.44,0.07
2019-09-20,36.16,47.39,26.26,1019.43,94.91,16.63,3.95,2.01
2019-09-21,11.28,63.72,10.42,1019.77,94.92,24.76,8.86,6.24
2019-09-22,18.84,27.31,26.23,984.88,94.37,22.6,5.0,7.28
2019-09-23,34.97,80.53,27.75,999.28,81.52,9.85,7.3,2.6
2019-09-24,41.33,66.59,37.12,1000.91,68.46,17.76,6.72,1.06
2019-09-25,27.91,34.93,10.99,1023.99,84.45,16.1,2.05,3.66
2019-09-26,28.62,35.06,18.42,1010.51,60.05,15.6,6.6,1.22
2019-09-27,13.75,34.74,18.2,998.33,13.44,18.56,5.96,1.18
2019-09-28,25.66,24.56,47.97,981.17,39.12,29.55,9.09,6.59
2019-09-29,28.64,67.02,22.2,1005.44,97.13,25.32,8.93,0.67
2019-09-30,18.49,87.23,37.75,984.32,35.11,27.59,2.36,0.02
2019-10-01,19.42,21.4,37.54,1017.55,86.78,5.74,1.74,1.64
2019-10-02,23.2,23.92,13.28,1013.86,9.32,8.51,3.65,2.7
2019-10-03,10.7,65.82,28.59,1000.72,33.42,7.12,9.88,4.88
2019-10-04,21.27,85.56,44.72,999.31,35.1,11.58,1.19,6.08
2019-10-05,17.4,46.14,23.76,1020.38,5.16,16.05,7.06,4.36
2019-10-06,21.46,47.97,47.26,992.98,11.91,21.05,6.48,3.94
2019-10-07,14.19,67.71,10.72,991.21,19.32,17.52,6.82,4.38
2019-10-08,41.17,41.94,3.71,1022.26,83.78,27.58,2.96,1.27
2019-10-09,30.78,22.13,44.57,1016.42,6.34,28.5,3.04,1.93
2019-10-10,33.77,78.82,42.38,1016.93,29.87,9.09,4.88,3.83
2019-10-11,37.62,70.05,49.63,988.78,1.02,26.32,1.86,0.27
2019-10-12,27.45,66.46,33.97,986.45,69.56,17.04,1.67,1.4
2019-10-13,13.04,79.33,46.83,981.17,62.03,16.33,1.8,2.09
2019-10-14,28.8,74.02,41.35,990.67,64.5,24.62,6.16,3.05
2019-10-15,30.54,36.47,42.22,1014.84,37.44,7.33,4.58,2.67
2019-10-16,36.09,48.2,28.46,990.8,20.83,27.06,3.64,5.07
2019-10-17,25.11,30.09,19.12,1012.81,72.03,21.77,3.84,2.57
2019-10-18,14.47,30.39,46.73,991.34,81.11,26.88,2.87,9.38
2019-10-19,19.93,74.1,21.61,997.79,13.86,29.86,4.7,1.91
2019-10-20,22.71,88.69,26.94,1024.24,48.68,17.95,2.83,2.98
2019-10-21,32.61,97.02,22.31,991.02,24.87,7.33,7.28,0.01
2019-10-22,29.98,70.27,28.24,996.94,16.81,9.16,2.12,1.49
2019-10-23,22.46,34.73,23.53,993.55,73.43,13.09,9.53,8.06
2019-10-24,44.53,28.45,2.4,984.93,53.81,7.59,1.81,1.62
2019-10-25,31.2,85.03,44.1,1002.05,21.62,25.38,9.49,1.17
2019-10-26,18.3,66.3,22.22,997.04,31.0,12.42,8.5,3.14
2019-10-27,13.56,69.46,29.45,1011.27,96.67,29.4,7.13,0.33
2019-10-28,15.35,82.52,6.96,1016.79,84.87,22.56,9.21,3.03
2019-10-29,18.61,76.26,0.17,1004.49,87.99,9.34,2.25,1.45
2019-10-30,15.62,86.76,12.26,981.45,46.0,16.9,2.59,1.93
2019-10-31,16.53,24.5,35.23,1007.85,62.38,16.67,3.27,6.27
2019-11-01,19.98,79.8,4.96,982.49,37.68,17.31,3.2,4.34
2019-11-02,16.07,88.07,45.44,1007.74,7.77,18.39,3.8,2.36
2019-11-03,41.39,42.89,10.75,1010.83,40.11,5.78,6.18,3.45
2019-11-04,12.81,71.24,10.23,988.9,59.4,22.16,1.25,5.82
2019-11-05,28.36,45.13,9.08,1016.87,28.71,17.18,4.44,5.48
2019-11-06,24.36,96.64,0.7,1021.0,84.8,24.77,3.22,0.82
2019-11-07,44.38,22.67,38.59,1016.59,15.11,25.38,6.46,1.43
2019-11-08,13.92,66.38,43.75,993.73,36.71,10.76,9.87,1.71
2019-11-09,23.92,33.32,30.71,1006.4,12.49,6.21,5.66,0.83
2019-11-10,43.93,76.98,9.41,1021.17,40.48,22.58,4.83,0.05
2019-11-11,40.29,34.07,14.26,994.43,3.97,29.44,4.31,0.76
2019-11-12,38.6,38.83,23.8,1016.9,27.25,16.17,8.06,6.61
2019-11-13,19.03,59.55,47.72,980.43,40.07,11.49,1.65,3.16
2019-11-14,15.98,93.19,12.37,980.16,47.82,8.92,9.64,1.67
2019-11-15,33.4,36.94,36.58,1014.19,54.37,12.19,4.76,3.75
2019-11-16,42.53,31.54,21.97,1014.27,27.5,13.2,3.82,5.39
2019-11-17,29.49,80.72,14.89,1015.5,52.3,15.6,9.77,1.75
2019-11-18,30.01,60.05,22.8,1021.85,50.9,21.39,9.42,2.51
2019-11-19,19.8,92.94,3.56,985.31,31.62,11.83,6.78,0.27
2019-11-20,36.93,31.73,39.93,990.44,83.02,6.27,1.17,3.64
2019-11-21,16.55,71.67,12.17,1020.67,54.56,14.33,7.74,1.76
2019-11-22,21.33,38.63,36.27,987.98,33.23,26.39,4.02,2.27
2019-11-23,24.89,32.54,3.42,1010.7,94.73,17.46,4.49,2.2
2019-11-24,27.77,74.67,47.75,1003.87,84.51,29.12,2.43,4.0
2019-11-25,18.48,67.49,9.65,983.74,98.26,17.59,5.71,3.4
2019-11-26,14.02,80.39,44.14,992.84,69.22,11.9,7.7,2.19
2019-11-27,31.37,44.76,40.47,1003.42,37.82,9.83,3.46,0.07
2019-11-28,20.1,55.84,48.39,1018.36,28.09,22.36,9.45,3.88
2019-11-29,30.34,52.44,23.89,1011.84,66.33,18.41,2.75,8.47
2019-11-30,15.4,98.73,36.37,1007.98,98.08,20.1,1.6,5.87
2019-12-01,26.84,43.38,18.54,1002.32,62.67,23.88,6.8,15.99
2019-12-02,28.64,43.59,9.22,993.44,88.16,23.15,8.64,0.6
2019-12-03,11.81,48.36,22.15,985.37,32.91,6.08,9.58,1.01
